declined,1994-01-01T00:00:00,1994-01-01T00:00:00,3_industrial,2,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00400300,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0400300,80 m2
declined,1930-01-01T00:00:00,1930-01-01T00:00:00,3_industrial,2,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00600103,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0600103,180 m2
ruin,1990-01-01T00:00:00,1990-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00800076,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0800076,70 m2
ruin,1940-01-01T00:00:00,1940-01-01T00:00:00,,2,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00800089,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0800089,126 m2
declined,1960-01-01T00:00:00,1960-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00900146,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0900146,160 m2
declined,1960-01-01T00:00:00,1960-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00900229,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0900229,113 m2
declined,1960-01-01T00:00:00,1960-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00900241,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0900241,128 m2
declined,1960-01-01T00:00:00,1960-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A00900316,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=0900316,67 m2
declined,1970-01-01T00:00:00,2000-01-01T00:00:00,1_residential,2,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A01000062,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=1000062,252 m2
declined,1995-01-01T00:00:00,1995-01-01T00:00:00,2_agriculture,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=18900A01100001,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=18900A0&rc2=1100001,151 m2
