functional,1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",517,,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7654819VG4175D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7654819&rc2=VG4175D,35 m2,35
functional,1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",517,,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7654510VG4175D,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7654510&rc2=VG4175D,125 m2,125
functional,1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",517,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7551402VG4175B,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7551402&rc2=VG4175B,569 m2,569
functional,1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",1500-01-01T00:00:00,"""1500-01-01T23:00:00.000Z""",517,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7046201VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7046201&rc2=VG4174E,1858 m2,1858
functional,1508-01-01T00:00:00,"""1508-01-01T23:00:00.000Z""",1508-01-01T00:00:00,"""1508-01-01T23:00:00.000Z""",509,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7247104VG4174G,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7247104&rc2=VG4174G,4563 m2,4563
functional,1514-01-01T00:00:00,"""1514-01-01T23:00:00.000Z""",1514-01-01T00:00:00,"""1514-01-01T23:00:00.000Z""",503,1_residential,1,1,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7446303VG4174E,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7446303&rc2=VG4174E,4146 m2,4146
functional,1540-01-01T00:00:00,"""1540-01-01T23:00:00.000Z""",1540-01-01T00:00:00,"""1540-01-01T23:00:00.000Z""",477,1_residential,6,6,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6848305VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6848305&rc2=VG4164H,770 m2,770
functional,1540-01-01T00:00:00,"""1540-01-01T23:00:00.000Z""",1540-01-01T00:00:00,"""1540-01-01T23:00:00.000Z""",477,4_2_retail,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6848303VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6848303&rc2=VG4164H,36 m2,36
functional,1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",467,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6948004VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6948004&rc2=VG4164H,59 m2,59
functional,1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",467,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6948003VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6948003&rc2=VG4164H,61 m2,61
functional,1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",467,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6948002VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6948002&rc2=VG4164H,25 m2,25
functional,1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",1550-01-01T00:00:00,"""1550-01-01T23:00:00.000Z""",467,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=6948001VG4164H,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=6948001&rc2=VG4164H,13734 m2,13734
functional,1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",1600-01-01T00:00:00,"""1600-01-01T23:00:00.000Z""",417,4_3_publicServices,1,0,http://ovc.catastro.meh.es/OVCServWeb/OVCWcfLibres/OVCFotoFachada.svc/RecuperarFotoFachadaGet?ReferenciaCatastral=7443106VG4174C,https://www1.sedecatastro.gob.es/CYCBienInmueble/OVCListaBienes.aspx?rc1=7443106&rc2=VG4174C,6330 m2,6330
